,Store_Name,Store_ID
8641,PHC Dirba,99901515
8642,PHC Dirba de-addiction,99904672
8643,PHC Dirba Dental Department,99905714
8644,PHC Dirba Emergency,99902557
8645,PHC Dirba EPI Wing,99907577
8646,PHC Dirba Eye Department,99907028
8647,PHC Dirba Eye OT,99903971
8648,PHC Dirba Female Ward,99908434
8649,PHC Dirba General OT,99907203
8650,PHC Dirba ICTC,99904843
8651,PHC Dirba Lab Department,99906137
8652,PHC Dirba Labor Room,99905081
8653,PHC Dirba Male Ward,99903118
8654,PHC Dirba OPD,99902767
8655,PHC Dirba PP Unit,99908116
8656,PHC Dirba Sub Centre,99902977
8657,PHC Dirba Ultrasound,99906493
8658,PHC Dirba Ward,99902347
8659,PHC Dirba x-ray Department,99903935
8660,PHC Doraha,99912390
8661,PHC Dorangala CHO,99909222
8662,PHC Dorangla de-addiction,99904792
8663,PHC Dorangla Dental Department,99905537
8664,PHC Dorangla Emergency,99902382
8665,PHC Dorangla EPI Wing,99907916
8666,PHC Dorangla Eye Department,99907962
8667,PHC Dorangla Eye OT,99903616
8668,PHC Dorangla Female Ward,99908773
8669,PHC Dorangla General OT,99907534
8670,PHC Dorangla ICTC,99904619
8671,PHC Dorangla Lab Department,99906783
8672,PHC Dorangla Labor Room,99905507
8673,PHC Dorangla Male Ward,99903473
8674,PHC Dorangla OOAT Center,99913833
8675,PHC Dorangla PP Unit,99908419
8676,PHC Dorangla RBSK,99909119
8677,PHC Dorangla Sub Centre,99902802
8678,PHC Dorangla Ultrasound,99906837
8679,PHC Dorangla Ward,99902172
8680,PHC Dorangla x-ray Department,99905248
8681,PHC Dosanjh Kalan  OOAT Center,99913920
8682,PHC Dudike,99910280
8683,PHC Dunera de-addiction,99903868
8684,PHC Dunera Dental Department,99905876
8685,PHC Dunera Emergency,99902376
8686,PHC Dunera EPI Wing,99907757
8687,PHC Dunera Eye Department,99906924
8688,PHC Dunera Eye OT,99904176
8689,PHC Dunera Female Ward,99908614
8690,PHC Dunera General OT,99907379
8691,PHC Dunera ICTC,99904494
8692,PHC Dunera Lab Department,99906312
8693,PHC Dunera Labor Room,99905371
8694,PHC Dunera Male Ward,99903315
8695,PHC Dunera OOAT Center,99913886
8696,PHC Dunera PP Unit,99908296
8697,PHC Dunera Sub Centre,99902796
8698,PHC Dunera Ultrasound,99906659
8699,PHC Dunera Ward,99902166
8700,PHC Dunera x-ray Department,99905111
8701,PHC Dyal Pur Mirja OOAT Center,99913794
8702,PHC Fatehbad de-addiction,99904682
8703,PHC Fatehbad Dental Department,99905951
8704,PHC Fatehbad Emergency,99902439
8705,PHC Fatehbad EPI Wing,99907806
8706,PHC Fatehbad Eye Department,99906972
8707,PHC Fatehbad Eye OT,99904225
8708,PHC Fatehbad Female Ward,99908663
8709,PHC Fatehbad General OT,99907428
8710,PHC Fatehbad ICTC,99904543
8711,PHC Fatehbad Lab Department,99906361
8712,PHC Fatehbad Labor Room,99905419
8713,PHC Fatehbad Male Ward,99903363
8714,PHC Fatehbad PP Unit,99908347
8715,PHC Fatehbad Sub Centre,99902859
8716,PHC Fatehbad Ultrasound,99906707
8717,PHC Fatehbad Ward,99902229
8718,PHC Fatehbad x-ray Department,99905153
8719,PHC Fatehgargh Panjgrain SHC,99912553
8720,PHC Fatehgarh Panj Garian OOAT Center,99913915
8721,PHC Fatehgarh Panjgraian Lab Dept,99912922
8722,PHC Fatehgarh Panjgraian Labour Room,99914166
8723,PHC Fatehgarh Panjgraian LHV,99914165
8724,PHC Fatehgarh Panjgraian MPHC,99912924
8725,PHC Fatehgarh Panjgraian OT,99912923
8726,PHC Fatehgarh Panjgraian RBSK,99914164
8727,PHC Fatehgarh Panjgraian RH,99912921
8728,PHC Fatehgarh Panj Toor de-addiction,99904673
8729,PHC Fatehgarh Panj Toor Dental Department,99905715
8730,PHC Fatehgarh Panj Toor Emergency,99902479
8731,PHC Fatehgarh Panj Toor EPI Wing,99907578
8732,PHC Fatehgarh Panj Toor Eye Department,99907029
8733,PHC Fatehgarh Panj Toor Eye OT,99903972
8734,PHC Fatehgarh Panj Toor Female Ward,99908435
8735,PHC Fatehgarh Panj Toor General OT,99907204
8736,PHC Fatehgarh Panj Toor ICTC,99904844
8737,PHC Fatehgarh Panj Toor Lab Department,99906138
8738,PHC Fatehgarh Panj Toor Labor Room,99905082
8739,PHC Fatehgarh Panj Toor Male Ward,99903119
8740,PHC Fatehgarh Panj Toor OOAT Center,99913866
8741,PHC Fatehgarh Panj Toor PP Unit,99908117
8742,PHC Fatehgarh Panj Toor Sub Centre,99902899
8743,PHC Fatehgarh Panj Toor Ultrasound,99906494
8744,PHC Fatehgarh Panj Toor Ward,99902269
8745,PHC Fatehgarh Panj Toor x-ray Department,99903936
8746,PHC Fathegarh Panjgaraian Sector,99914262
8747,PHC Gaggo Mehal,99901324
8748,PHC Gaggo Mehal de-addiction,99903869
8749,PHC Gaggo Mehal Dental Department,99905877
8750,PHC Gaggo Mehal Emergency,99902366
8751,PHC Gaggo Mehal EPI Wing,99907758
8752,PHC Gaggo Mehal Eye Department,99906925
8753,PHC Gaggo Mehal Eye OT,99904177
8754,PHC Gaggo Mehal Female Ward,99908615
8755,PHC Gaggo Mehal General OT,99907380
8756,PHC Gaggo Mehal ICTC,99904495
8757,PHC Gaggo Mehal Lab Department,99906313
8758,PHC Gaggo Mehal Labor Room,99905372
8759,PHC Gaggo Mehal Male Ward,99903316
8760,PHC Gaggo Mehal OOAT Center,99913781
8761,PHC Gaggo Mehal OPD,99902576
8762,PHC Gaggo Mehal PP Unit,99908297
8763,PHC Gaggo Mehal Sub Centre,99902786
8764,PHC Gaggo Mehal Ultrasound,99906660
8765,PHC Gaggo Mehal Ward,99902156
8766,PHC Gaggo Mehal x-ray Department,99905112
8767,PHC Gajewas de-addiction,99904760
8768,PHC Gajewas Dental Department,99906050
8769,PHC Gajewas Emergency,99902536
8770,PHC Gajewas EPI Wing,99907884
8771,PHC Gajewas Eye Department,99907176
8772,PHC Gajewas Eye OT,99904303
8773,PHC Gajewas Female Ward,99908741
8774,PHC Gajewas General OT,99907502
8775,PHC Gajewas ICTC,99904585
8776,PHC Gajewas Lab Department,99906413
8777,PHC Gajewas Labor Room,99905475
8778,PHC Gajewas Male Ward,99903441
8779,PHC Gajewas OOAT Center,99913903
8780,PHC Gajewas PP Unit,99908866
8781,PHC Gajewas Sub Centre,99902956
8782,PHC Gajewas Ultrasound,99903816
8783,PHC Gajewas Ward,99902326
8784,PHC Gajewas x-ray Department,99904399
8785,PHC Gajju Majra de-addiction,99904761
8786,PHC Gajju Majra Dental Department,99906051
8787,PHC Gajju Majra Emergency,99902540
8788,PHC Gajju Majra EPI Wing,99907885
8789,PHC Gajju Majra Eye Department,99907177
8790,PHC Gajju Majra Eye OT,99904304
8791,PHC Gajju Majra Female Ward,99908742
8792,PHC Gajju Majra General OT,99907503
8793,PHC Gajju Majra ICTC,99904588
8794,PHC Gajju Majra Lab Department,99906414
8795,PHC Gajju Majra Labor Room,99905476
8796,PHC Gajju Majra Male Ward,99903442
8797,PHC Gajju Majra OOAT Center,99913906
8798,PHC Gajju Majra PP Unit,99908867
8799,PHC Gajju Majra Sub Centre,99902960
8800,PHC Gajju Majra Ultrasound,99903817
8801,PHC Gajju Majra Ward,99902330
8802,PHC Gajju Majra x-ray Department,99904400
8803,PHC Gharaham OOAT Center,99913899
8804,PHC Gharuan de-addiction,99904370
8805,PHC Gharuan Dental Department,99905721
8806,PHC Gharuan Emergency,99902516
8807,PHC Gharuan EPI Wing,99907585
8808,PHC Gharuan Eye Department,99907036
8809,PHC Gharuan Eye OT,99903979
8810,PHC Gharuan Female Ward,99908442
8811,PHC Gharuan General OT,99907211
8812,PHC Gharuan ICTC,99904850
8813,PHC Gharuan Lab Department,99906145
8814,PHC Gharuan Labor Room,99905170
8815,PHC Gharuan Male Ward,99903126
8816,PHC Gharuan OOAT Center,99913850
8817,PHC Gharuan PP Unit,99908124
8818,PHC Gharuan Sub Centre,99902936
8819,PHC Gharuan Ultrasound,99906501
8820,PHC Gharuan Ward,99902306
8821,PHC Gharuan x-ray Department,99903725
8822,PHC Ghiyala de-addiction,99903870
8823,PHC Ghiyala Dental Department,99905878
8824,PHC Ghiyala Emergency,99902374
8825,PHC Ghiyala EPI Wing,99907759
8826,PHC Ghiyala Eye Department,99906926
8827,PHC Ghiyala Eye OT,99904178
8828,PHC Ghiyala Female Ward,99908616
8829,PHC Ghiyala General OT,99907381
8830,PHC Ghiyala ICTC,99904496
8831,PHC Ghiyala Lab Department,99906314
8832,PHC Ghiyala Labor Room,99905373
8833,PHC Ghiyala Male Ward,99903317
8834,PHC Ghiyala PP Unit,99908298
8835,PHC Ghiyala Sub Centre,99902794
8836,PHC Ghiyala Ultrasound,99906661
8837,PHC Ghiyala Ward,99902164
8838,PHC Ghiyala x-ray Department,99905113
8839,PHC Ghubaya OOAT Center,99913816
8840,PHC Ghudda,99901415
8841,PHC Ghudda de-addiction,99904702
8842,PHC Ghudda Dental Department,99905992
8843,PHC Ghudda Emergency,99902457
8844,PHC Ghudda EPI Wing,99907826
8845,PHC Ghudda Eye Department,99907118
8846,PHC Ghudda Eye OT,99904245
8847,PHC Ghudda Female Ward,99908683
8848,PHC Ghudda General OT,99907444
8849,PHC Ghudda ICTC,99904563
8850,PHC Ghudda Lab Department,99906381
8851,PHC Ghudda Labor Room,99905442
8852,PHC Ghudda Male Ward,99903383
8853,PHC Ghudda OPD,99902667
8854,PHC Ghudda PP Unit,99908367
8855,PHC Ghudda Sub Centre,99902877
8856,PHC Ghudda Ultrasound,99906727
8857,PHC Ghudda Ward,99902247
8858,PHC Ghudda x-ray Department,99905194
8859,PHC Ghungrali Sikhan,99910203
8860,PHC Ghwadi de-addiction,99904738
8861,PHC Ghwadi Dental Department,99906028
8862,PHC Ghwadi Emergency,99902503
8863,PHC Ghwadi EPI Wing,99907862
8864,PHC Ghwadi Eye Department,99907154
8865,PHC Ghwadi Eye OT,99904281
8866,PHC Ghwadi Female Ward,99908719
8867,PHC Ghwadi General OT,99907480
8868,PHC Ghwadi ICTC,99903842
8869,PHC Ghwadi Lab Department,99906391
8870,PHC Ghwadi Labor Room,99905989
8871,PHC Ghwadi Male Ward,99903419
8872,PHC Ghwadi OOAT Center,99913930
8873,PHC Ghwadi PP Unit,99908396
8874,PHC Ghwadi Sub Centre,99902923
8875,PHC Ghwadi Ward,99902293
8876,PHC Ghwadi x-ray Department,99906806
8877,PHC Gill Manj de-addiction,99903871
8878,PHC Gill Manj Dental Department,99905879
8879,PHC Gill Manj Emergency,99902367
8880,PHC Gill Manj EPI Wing,99907760
8881,PHC Gill Manj Eye Department,99906927
8882,PHC Gill Manj Eye OT,99904179
8883,PHC Gill Manj Female Ward,99908617
8884,PHC Gill Manj General OT,99907382
8885,PHC Gill Manj ICTC,99904497
8886,PHC Gill Manj Lab Department,99906315
8887,PHC Gill Manj Labor Room,99905374
8888,PHC Gill Manj Male Ward,99903318
8889,PHC Gill Manj OOAT Center,99914065
8890,PHC Gill Manj PP Unit,99908299
8891,PHC Gill Manj Sub Centre,99902787
8892,PHC Gill Manj Ultrasound,99906662
8893,PHC Gill Manj Ward,99902157
8894,PHC Gill Manj x-ray Department,99905114
8895,PHC Goindwal de-addiction,99904365
8896,PHC Goindwal Dental Department,99905717
8897,PHC Goindwal Emergency,99902440
8898,PHC Goindwal EPI Wing,99907580
8899,PHC Goindwal Eye Department,99907031
8900,PHC Goindwal Eye OT,99903974
8901,PHC Goindwal Female Ward,99908437
8902,PHC Goindwal General OT,99907206
8903,PHC Goindwal ICTC,99904846
8904,PHC Goindwal Lab Department,99906140
8905,PHC Goindwal Labor Room,99905084
8906,PHC Goindwal Male Ward,99903121
8907,PHC Goindwal OOAT Center,99913881
8908,PHC Goindwal PP Unit,99908119
8909,PHC Goindwal Sub Centre,99902860
8910,PHC Goindwal Ultrasound,99906496
8911,PHC Goindwal Ward,99902230
8912,PHC Goindwal x-ray Department,99903938
8913,PHC Golewala de-addiction,99904703
8914,PHC Golewala Dental Department,99905993
8915,PHC Golewala Emergency,99902462
8916,PHC Golewala EPI Wing,99907827
8917,PHC Golewala Eye Department,99907119
8918,PHC Golewala Eye OT,99904246
8919,PHC Golewala Female Ward,99908684
8920,PHC Golewala General OT,99907445
8921,PHC Golewala ICTC,99904564
8922,PHC Golewala Lab Department,99906382
8923,PHC Golewala Labor Room,99905443
8924,PHC Golewala Male Ward,99903384
8925,PHC Golewala OOAT Center,99913766
8926,PHC Golewala OPD,99902672
8927,PHC Golewala PP Unit,99908368
8928,PHC Golewala Sub Centre,99902882
8929,PHC Golewala Ultrasound,99906728
8930,PHC Golewala Ward,99902252
8931,PHC Golewala x-ray Department,99905195
8932,PHC Gowara de-addiction,99904774
8933,PHC Gowara Dental Department,99906064
8934,PHC Gowara Emergency,99902555
8935,PHC Gowara EPI Wing,99907898
8936,PHC Gowara Eye Department,99907944
8937,PHC Gowara Eye OT,99904317
8938,PHC Gowara Female Ward,99908755
8939,PHC Gowara General OT,99907516
8940,PHC Gowara ICTC,99904601
8941,PHC Gowara Lab Department,99906765
8942,PHC Gowara Labor Room,99905489
8943,PHC Gowara Male Ward,99903455
8944,PHC Gowara PP Unit,99908880
8945,PHC Gowara Sub Centre,99902975
8946,PHC Gowara Ultrasound,99906753
8947,PHC Gowara Ward,99902345
8948,PHC Gowara x-ray Department,99905230
8949,PHC Gumti Kalan,99912463
8950,PHC Gunopur de-addiction,99904366
8951,PHC Gunopur Dental Department,99905718
8952,PHC Gunopur Emergency,99902368
8953,PHC Gunopur EPI Wing,99907581
8954,PHC Gunopur Eye Department,99907032
8955,PHC Gunopur Eye OT,99903975
8956,PHC Gunopur Female Ward,99908438
8957,PHC Gunopur General OT,99907207
8958,PHC Gunopur ICTC,99904847
8959,PHC Gunopur Lab Department,99906141
8960,PHC Gunopur Labor Room,99905429
8961,PHC Gunopur Male Ward,99903122
8962,PHC Gunopur PP Unit,99908120
8963,PHC Gunopur Sub Centre,99902788
8964,PHC Gunopur Ultrasound,99906497
8965,PHC Gunopur Ward,99902158
8966,PHC Gunopur x-ray Department,99903939
8967,PHC Guru Sar de-addiction,99904367
8968,PHC Guru Sar Dental Department,99905719
8969,PHC Guru Sar Emergency,99902463
8970,PHC Guru Sar EPI Wing,99907582
8971,PHC Guru Sar Eye Department,99907033
8972,PHC Guru Sar Eye OT,99903976
8973,PHC Guru Sar Female Ward,99908439
8974,PHC Guru Sar General OT,99907208
8975,PHC Guru Sar ICTC,99904848
8976,PHC Guru Sar Lab Department,99906142
8977,PHC Guru Sar Labor Room,99905430
8978,PHC Guru Sar Male Ward,99903123
8979,PHC Guru Sar OOAT Center,99913797
8980,PHC Guru Sar OPD,99902673
8981,PHC Guru Sar PP Unit,99908121
8982,PHC Guru Sar Sub Centre,99902883
8983,PHC Guru Sar Ultrasound,99906498
8984,PHC Guru Sar Ward,99902253
8985,PHC Guru Sar x-ray Department,99903940
8986,PHC Hamidi OOAT Center,99913783
8987,PHC HariKe Kalan OOAT Center,99913859
8988,PHC Harpalpur de-addiction,99904781
8989,PHC Harpalpur Dental Department,99906071
8990,PHC Harpalpur Emergency,99902541
8991,PHC Harpalpur EPI Wing,99907905
8992,PHC Harpalpur Eye Department,99907951
8993,PHC Harpalpur Eye OT,99904324
8994,PHC Harpalpur Female Ward,99908762
8995,PHC Harpalpur General OT,99907523
8996,PHC Harpalpur ICTC,99904608
8997,PHC Harpalpur Lab Department,99906772
8998,PHC Harpalpur Labor Room,99905496
8999,PHC Harpalpur Male Ward,99903462
9000,PHC Harpalpur OOAT Center,99913907
9001,PHC Harpalpur PP Unit,99908408
9002,PHC Harpalpur Sub Centre,99902961
9003,PHC Harpalpur Ultrasound,99906826
9004,PHC Harpalpur Ward,99902331
9005,PHC Harpalpur x-ray Department,99905237
9006,PHC Hassanpur OPD,99913512
9007,PHC Hathur,99901471
9008,PHC Hathur de-addiction,99904655
9009,PHC Hathur Dental Department,99905669
9010,PHC Hathur Emergency,99902513
9011,PHC Hathur EPI Wing,99903956
9012,PHC Hathur Eye Department,99906982
9013,PHC Hathur Eye OT,99903147
9014,PHC Hathur Female Ward,99903053
9015,PHC Hathur General OT,99908002
9016,PHC Hathur ICTC,99903993
9017,PHC Hathur Lab Department,99905771
9018,PHC Hathur Labor Room,99905577
9019,PHC Hathur Male Ward,99902997
9020,PHC Hathur OPD,99902723
9021,PHC Hathur PP Unit,99908070
9022,PHC Hathur Sub Centre,99902933
9023,PHC Hathur Ultrasound,99905927
9024,PHC Hathur Ward,99902303
9025,PHC Hathur x-ray Department,99903740
9026,PHC Humbran de-addiction,99904739
9027,PHC Humbran Dental Department,99906029
9028,PHC Humbran Emergency,99902507
9029,PHC Humbran EPI Wing,99907863
9030,PHC Humbran Eye Department,99907155
9031,PHC Humbran Eye OT,99904282
9032,PHC Humbran Female Ward,99908720
9033,PHC Humbran General OT,99907481
9034,PHC Humbran ICTC,99903843
9035,PHC Humbran Lab Department,99906392
9036,PHC Humbran Labor Room,99905454
9037,PHC Humbran Male Ward,99903420
9038,PHC Humbran PP Unit,99908397
9039,PHC Humbran Sub Centre,99902927
9040,PHC Humbran Ultrasound,99903795
9041,PHC Humbran Ward,99902297
9042,PHC Humbran x-ray Department,99906807
9043,PHC Iban Kalan de-addiction,99904368
9044,PHC Iban Kalan Dental Department,99905720
9045,PHC Iban Kalan Emergency,99902359
9046,PHC Iban Kalan EPI Wing,99907583
9047,PHC Iban Kalan Eye Department,99907034
9048,PHC Iban Kalan Eye OT,99903977
9049,PHC Iban Kalan Female Ward,99908440
9050,PHC Iban Kalan General OT,99907209
9051,PHC Iban Kalan ICTC,99904849
9052,PHC Iban Kalan Lab Department,99906143
9053,PHC Iban Kalan Labor Room,99905431
9054,PHC Iban Kalan Male Ward,99903124
9055,PHC Iban Kalan OPD,99902569
9056,PHC Iban Kalan PP Unit,99908122
9057,PHC Iban Kalan Sub Centre,99902779
9058,PHC Iban Kalan Ultrasound,99906499
9059,PHC Iban Kalan Ward,99902149
9060,PHC Iban Kalan x-ray Department,99903941
9061,PHC Jadla de-addiction,99904762
9062,PHC Jadla Dental Department,99906052
9063,PHC Jadla Emergency,99902526
9064,PHC Jadla EPI Wing,99907886
9065,PHC Jadla Eye Department,99907178
9066,PHC Jadla Eye OT,99904305
9067,PHC Jadla Female Ward,99908743
9068,PHC Jadla General OT,99907504
9069,PHC Jadla ICTC,99904589
9070,PHC Jadla Lab Department,99906415
9071,PHC Jadla Labor Room,99905477
9072,PHC Jadla Male Ward,99903443
9073,PHC Jadla OOAT Center,99913845
9074,PHC Jadla PP Unit,99908868
9075,PHC Jadla Sub Centre,99902946
9076,PHC Jadla Ultrasound,99903818
9077,PHC Jadla Ward,99902316
9078,PHC Jadla x-ray Department,99904401
9079,PHC Jakhepal de-addiction,99904775
9080,PHC Jakhepal Dental Department,99906065
9081,PHC Jakhepal Emergency,99902559
9082,PHC Jakhepal EPI Wing,99907899
9083,PHC Jakhepal Eye Department,99907945
9084,PHC Jakhepal Eye OT,99904318
9085,PHC Jakhepal Female Ward,99908756
9086,PHC Jakhepal General OT,99907517
9087,PHC Jakhepal ICTC,99904602
9088,PHC Jakhepal Lab Department,99906766
9089,PHC Jakhepal Labor Room,99905490
9090,PHC Jakhepal Male Ward,99903456
9091,PHC Jakhepal PP Unit,99908881
9092,PHC Jakhepal Sub Centre,99902979
9093,PHC Jakhepal Ultrasound,99906754
9094,PHC Jakhepal Ward,99902349
9095,PHC Jakhepal x-ray Department,99905231
9096,PHC Jalalabad East OOAT Center,99913867
9097,PHC Jamsher de-addiction,99904683
9098,PHC Jamsher Dental Department,99905952
9099,PHC Jamsher Emergency,99902426
9100,PHC Jamsher EPI Wing,99907807
9101,PHC Jamsher Eye Department,99907099
9102,PHC Jamsher Eye OT,99904226
9103,PHC Jamsher Female Ward,99908664
9104,PHC Jamsher General OT,99907429
9105,PHC Jamsher ICTC,99904544
9106,PHC Jamsher Khas,99910303
9107,PHC Jamsher Khas OOAT Center,99913923
9108,PHC Jamsher Lab Department,99906362
9109,PHC Jamsher Labor Room,99905420
9110,PHC Jamsher Male Ward,99903364
9111,PHC Jamsher PP Unit,99908348
9112,PHC Jamsher Sub Centre,99902846
9113,PHC Jamsher Ward,99902216
9114,PHC Jamsher x-ray Department,99905154
9115,PHC Janauri de-addiction,99903873
9116,PHC Janauri Dental Department,99905881
9117,PHC Janauri Emergency,99902387
9118,PHC Janauri EPI Wing,99907762
9119,PHC Janauri Eye Department,99906929
9120,PHC Janauri Eye OT,99904181
9121,PHC Janauri Female Ward,99908619
9122,PHC Janauri General OT,99907384
9123,PHC Janauri ICTC,99904499
9124,PHC Janauri Lab Department,99906317
9125,PHC Janauri Labor Room,99905376
9126,PHC Janauri Male Ward,99903320
9127,PHC Janauri OOAT Center,99913896
9128,PHC Janauri PP Unit,99908301
9129,PHC Janauri Sub Centre,99902807
9130,PHC Janauri Ward,99902177
9131,PHC Janauri x-ray Department,99905116
9132,PHC Jandiala de-addiction,99904684
9133,PHC Jandiala Dental Department,99905953
9134,PHC Jandiala Emergency,99902428
9135,PHC Jandiala EPI Wing,99907808
9136,PHC Jandiala Eye Department,99907100
9137,PHC Jandiala Eye OT,99904227
9138,PHC Jandiala Female Ward,99908665
9139,PHC Jandiala General OT,99907430
9140,PHC Jandiala Guru de-addiction,99908054
9141,PHC Jandiala Guru Dental Department,99905859
9142,PHC Jandiala Guru Emergency,99902361
9143,PHC Jandiala Guru EPI Wing,99907740
9144,PHC Jandiala Guru Eye Department,99906907
9145,PHC Jandiala Guru Eye OT,99904159
9146,PHC Jandiala Guru Female Ward,99908597
9147,PHC Jandiala Guru General OT,99907362
9148,PHC Jandiala Guru ICTC,99904477
9149,PHC Jandiala Guru Lab Department,99906295
9150,PHC Jandiala Guru Labor Room,99905354
9151,PHC Jandiala Guru Male Ward,99903298
9152,PHC Jandiala Guru PP Unit,99908279
9153,PHC Jandiala Guru Sub Centre,99902781
9154,PHC Jandiala Guru Ultrasound,99906642
9155,PHC Jandiala Guru Ward,99902151
9156,PHC Jandiala Guru x-ray Department,99905095
9157,PHC Jandiala ICTC,99904545
9158,PHC Jandiala Lab Department,99906363
9159,PHC Jandiala Labor Room,99905421
9160,PHC Jandiala Male Ward,99903365
9161,PHC Jandiala OOAT Center,99913924
9162,PHC Jandiala PP Unit,99908349
9163,PHC Jandiala Sub Centre,99902848
9164,PHC Jandiala Ward,99902218
9165,PHC Jandiala x-ray Department,99905155
9166,PHC Jand Sahib,99908942
9167,PHC Jand Sahib OOAT Center,99913796
9168,PHC Jandwala Bhimeshah de-addiction,99903897
9169,PHC Jandwala Bhimeshah Dental Department,99905905
9170,PHC Jandwala Bhimeshah Emergency,99902416
9171,PHC Jandwala Bhimeshah EPI Wing,99907786
9172,PHC Jandwala Bhimeshah Eye Department,99906953
9173,PHC Jandwala Bhimeshah Eye OT,99904205
9174,PHC Jandwala Bhimeshah Female Ward,99908643
