,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date
1362,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Guru Har Sahai,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-01-2023 11:52,30-Sep-24,0,300,294050,Issue,,1.03E+12,Issue to Sub-Store : CHC Guru Har Sahai Transaction No. 1031230100224 Document Date : 14-Jan-2023,14-Jan-23
1363,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Ferozeshah,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,16-01-2023 11:10,30-Sep-24,0,500,293550,Issue,,1.03E+12,Issue to Sub-Store : CHC Ferozeshah Transaction No. 1031230100233 Document Date : 16-Jan-2023,16-Jan-23
1364,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,PHC Kassoana,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,16-01-2023 11:18,30-Sep-24,0,400,293150,Issue,,1.03E+12,Issue to Sub-Store : PHC Kassoana Transaction No. 1031230100239 Document Date : 16-Jan-2023,16-Jan-23
1365,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Mamdot,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,16-01-2023 11:26,30-Sep-24,0,500,292650,Issue,,1.03E+12,Issue to Sub-Store : CHC Mamdot Transaction No. 1031230100241 Document Date : 16-Jan-2023,16-Jan-23
1366,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Moonak,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-01-2023 11:36,30-Sep-24,0,600,292050,Issue,,1.03E+12,Issue to Sub-Store : SDH Moonak Transaction No. 1031230100255 Document Date : 17-Jan-2023,17-Jan-23
1367,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Sherpur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-01-2023 11:43,30-Sep-24,0,400,291650,Issue,,1.03E+12,Issue to Sub-Store : CHC Sherpur Transaction No. 1031230100257 Document Date : 17-Jan-2023,17-Jan-23
1368,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Bhawanigarh,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-01-2023 11:48,30-Sep-24,0,200,291450,Issue,,1.03E+12,Issue to Sub-Store : CHC Bhawanigarh Transaction No. 1031230100259 Document Date : 17-Jan-2023,17-Jan-23
1369,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Sunam,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-01-2023 11:53,30-Sep-24,0,200,291250,Issue,,1.03E+12,Issue to Sub-Store : SDH Sunam Transaction No. 1031230100261 Document Date : 17-Jan-2023,17-Jan-23
1370,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Longowal,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-01-2023 14:21,30-Sep-24,0,100,291150,Issue,,1.03E+12,Issue to Sub-Store : CHC Longowal Transaction No. 1031230100270 Document Date : 17-Jan-2023,17-Jan-23
1371,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CS Sangrur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-01-2023 14:24,30-Sep-24,0,200,290950,Issue,,1.03E+12,Issue to Sub-Store : CS Sangrur Transaction No. 1031230100271 Document Date : 17-Jan-2023,17-Jan-23
1372,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Kauhrian,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-01-2023 14:34,30-Sep-24,0,400,290550,Issue,,1.03E+12,Issue to Sub-Store : CHC Kauhrian Transaction No. 1031230100277 Document Date : 17-Jan-2023,17-Jan-23
1373,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Dhuri,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,18-01-2023 09:06,30-Sep-24,0,400,290150,Issue,,1.03E+12,Issue to Sub-Store : SDH Dhuri Transaction No. 1031230100279 Document Date : 18-Jan-2023,18-Jan-23
1374,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Khailan Kalan,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,18-01-2023 12:34,30-Sep-24,0,600,289550,Issue,,1.03E+12,Issue to Sub-Store : CHC Khailan Kalan Transaction No. 1031230100283 Document Date : 18-Jan-2023,18-Jan-23
1375,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Sardulgarh,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,18-01-2023 12:41,30-Sep-24,0,300,289250,Issue,,1.03E+12,Issue to Sub-Store : SDH Sardulgarh Transaction No. 1031230100285 Document Date : 18-Jan-2023,18-Jan-23
1376,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Bagha Purana,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,18-01-2023 15:06,30-Sep-24,0,400,288850,Issue,,1.03E+12,Issue to Sub-Store : CHC Bagha Purana Transaction No. 1031230100291 Document Date : 18-Jan-2023,18-Jan-23
1377,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Kot Ise Khan,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,18-01-2023 15:11,30-Sep-24,0,500,288350,Issue,,1.03E+12,Issue to Sub-Store : CHC Kot Ise Khan Transaction No. 1031230100294 Document Date : 18-Jan-2023,18-Jan-23
1378,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Moga,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,18-01-2023 15:25,30-Sep-24,0,200,288150,Issue,,1.03E+12,Issue to Sub-Store : DH Moga Transaction No. 1031230100297 Document Date : 18-Jan-2023,18-Jan-23
1379,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Badhni Kalan,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,18-01-2023 15:33,30-Sep-24,0,800,287350,Issue,,1.03E+12,Issue to Sub-Store : CHC Badhni Kalan Transaction No. 1031230100299 Document Date : 18-Jan-2023,18-Jan-23
1380,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Daroli Bhai,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,19-01-2023 09:05,30-Sep-24,0,200,287150,Issue,,1.03E+12,Issue to Sub-Store : CHC Daroli Bhai Transaction No. 1031230100302 Document Date : 19-Jan-2023,19-Jan-23
1381,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Ballian Wali,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,19-01-2023 10:23,30-Sep-24,0,200,286950,Issue,,1.03E+12,Issue to Sub-Store : CHC Ballian Wali Transaction No. 1031230100305 Document Date : 19-Jan-2023,19-Jan-23
1382,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Bathinda,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,20-01-2023 10:23,30-Sep-24,0,500,286450,Issue,,1.03E+12,Issue to Sub-Store : DH Bathinda Transaction No. 1031230100309 Document Date : 20-Jan-2023,20-Jan-23
1383,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Sangat,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,20-01-2023 11:31,30-Sep-24,0,2000,284450,Issue,,1.03E+12,Issue to Sub-Store : CHC Sangat Transaction No. 1031230100312 Document Date : 20-Jan-2023,20-Jan-23
1384,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Goniana,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,20-01-2023 11:57,30-Sep-24,0,200,284250,Issue,,1.03E+12,Issue to Sub-Store : CHC Goniana Transaction No. 1031230100314 Document Date : 20-Jan-2023,20-Jan-23
1385,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Badal (Not under PHSC),Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,20-01-2023 12:05,30-Sep-24,0,300,283950,Issue,,1.03E+12,Issue to Sub-Store : SDH Badal (Not under PHSC) Transaction No. 1031230100316 Document Date : 20-Jan-2023,20-Jan-23
1386,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Bhagta,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,20-01-2023 12:12,30-Sep-24,0,300,283650,Issue,,1.03E+12,Issue to Sub-Store : CHC Bhagta Transaction No. 1031230100319 Document Date : 20-Jan-2023,20-Jan-23
1387,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Malout,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,20-01-2023 14:45,30-Sep-24,0,100,283550,Issue,,1.03E+12,Issue to Sub-Store : SDH Malout Transaction No. 1031230100322 Document Date : 20-Jan-2023,20-Jan-23
1388,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Lambi,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,21-01-2023 09:40,30-Sep-24,0,300,283250,Issue,,1.03E+12,Issue to Sub-Store : CHC Lambi Transaction No. 1031230100325 Document Date : 21-Jan-2023,21-Jan-23
1389,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Doda,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,21-01-2023 09:44,30-Sep-24,0,100,283150,Issue,,1.03E+12,Issue to Sub-Store : CHC Doda Transaction No. 1031230100326 Document Date : 21-Jan-2023,21-Jan-23
1390,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Alamwala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,21-01-2023 09:46,30-Sep-24,0,300,282850,Issue,,1.03E+12,Issue to Sub-Store : CHC Alamwala Transaction No. 1031230100327 Document Date : 21-Jan-2023,21-Jan-23
1391,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Mukatsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,21-01-2023 09:48,30-Sep-24,0,400,282450,Issue,,1.03E+12,Issue to Sub-Store : DH Mukatsar Transaction No. 1031230100328 Document Date : 21-Jan-2023,21-Jan-23
1392,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Talwandi Sabo,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,21-01-2023 10:21,30-Sep-24,0,200,282250,Issue,,1.03E+12,Issue to Sub-Store : SDH Talwandi Sabo Transaction No. 1031230100335 Document Date : 21-Jan-2023,21-Jan-23
1393,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Mehar Singh Wala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,24-01-2023 09:15,30-Sep-24,0,300,281950,Issue,,1.03E+12,Issue to Sub-Store : AAC Mehar Singh Wala Transaction No. 1031230100350 Document Date : 24-Jan-2023,24-Jan-23
1394,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Kot Karor Kalan,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,24-01-2023 09:16,30-Sep-24,0,100,281850,Issue,,1.03E+12,Issue to Sub-Store : AAC Kot Karor Kalan Transaction No. 1031230100351 Document Date : 24-Jan-2023,24-Jan-23
1395,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Burj Hari,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,24-01-2023 15:32,30-Sep-24,0,3000,278850,Issue,,1.03E+12,Issue to Sub-Store : AAC Burj Hari Transaction No. 1031230100360 Document Date : 24-Jan-2023,24-Jan-23
1396,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Rarh Mansa,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,24-01-2023 15:35,30-Sep-24,0,2000,276850,Issue,,1.03E+12,Issue to Sub-Store : AAC Rarh Mansa Transaction No. 1031230100361 Document Date : 24-Jan-2023,24-Jan-23
1397,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Barnala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,30-01-2023 09:21,30-Sep-24,0,3000,273850,Issue,,1.03E+12,Issue to Sub-Store : DH Barnala Transaction No. 1031230100387 Document Date : 30-Jan-2023,30-Jan-23
1398,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Kotkapura,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,30-01-2023 09:39,30-Sep-24,0,10000,263850,Issue,,1.03E+12,Issue to Sub-Store : SDH Kotkapura Transaction No. 1031230100392 Document Date : 30-Jan-2023,30-Jan-23
1399,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Raman,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,30-01-2023 10:28,30-Sep-24,0,2000,261850,Issue,,1.03E+12,Issue to Sub-Store : AAC Raman Transaction No. 1031230100399 Document Date : 30-Jan-2023,30-Jan-23
1400,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Talwandi Sabo,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,30-01-2023 10:31,30-Sep-24,0,1000,260850,Issue,,1.03E+12,Issue to Sub-Store : AAC Talwandi Sabo Transaction No. 1031230100400 Document Date : 30-Jan-2023,30-Jan-23
1401,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Maur 2,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,31-01-2023 10:04,30-Sep-24,0,3000,257850,Issue,,1.03E+12,Issue to Sub-Store : AAC Maur 2 Transaction No. 1031230100412 Document Date : 31-Jan-2023,31-Jan-23
1402,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Kotfatta,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,31-01-2023 10:08,30-Sep-24,0,3000,254850,Issue,,1.03E+12,Issue to Sub-Store : AAC Kotfatta Transaction No. 1031230100414 Document Date : 31-Jan-2023,31-Jan-23
1403,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,District Jail Sangur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 08:21,30-Sep-24,0,1000,253850,Issue,,1.03E+12,Issue to Sub-Store : District Jail Sangur Transaction No. 1031230200003 Document Date : 01-Feb-2023,01-Feb-23
1404,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Hareri Road Sangrur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 09:10,30-Sep-24,0,400,253450,Issue,,1.03E+12,Issue to Sub-Store : AAC Hareri Road Sangrur Transaction No. 1031230200004 Document Date : 01-Feb-2023,01-Feb-23
1405,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC District Central Library Sgr,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 09:12,30-Sep-24,0,2000,251450,Issue,,1.03E+12,Issue to Sub-Store : AAC District Central Library Sgr Transaction No. 1031230200005 Document Date : 01-Feb-2023,01-Feb-23
1406,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Ward 3 Dhuri,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 09:14,30-Sep-24,0,500,250950,Issue,,1.03E+12,Issue to Sub-Store : AAC Ward 3 Dhuri Transaction No. 1031230200006 Document Date : 01-Feb-2023,01-Feb-23
1407,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Ferozepur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 15:51,30-Sep-24,0,10000,240950,Issue,,1.03E+12,Issue to Sub-Store : DH Ferozepur Transaction No. 1031230200014 Document Date : 01-Feb-2023,01-Feb-23
1408,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,District Jail Muktsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-02-2023 06:09,30-Sep-24,0,2000,238950,Issue,,1.03E+12,Issue to Sub-Store : District Jail Muktsar Transaction No. 1031230200016 Document Date : 02-Feb-2023,02-Feb-23
1409,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Old Tehsil Office Malerkotla,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-02-2023 09:26,30-Sep-24,0,1000,237950,Issue,,1.03E+12,Issue to Sub-Store : AAC Old Tehsil Office Malerkotla Transaction No. 1031230200025 Document Date : 02-Feb-2023,02-Feb-23
1410,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Old Civil Hospital Malerkotla,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-02-2023 09:28,30-Sep-24,0,1000,236950,Issue,,1.03E+12,Issue to Sub-Store : AAC Old Civil Hospital Malerkotla Transaction No. 1031230200026 Document Date : 02-Feb-2023,02-Feb-23
1411,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC CDPO Office Bhawanigarh,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-02-2023 09:32,30-Sep-24,0,1000,235950,Issue,,1.03E+12,Issue to Sub-Store : AAC CDPO Office Bhawanigarh Transaction No. 1031230200027 Document Date : 02-Feb-2023,02-Feb-23
1412,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Maur 2,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-02-2023 20:25,30-Sep-24,0,100,235850,Issue,,1.03E+12,Issue to Sub-Store : AAC Maur 2 Transaction No. 1031230200036 Document Date : 02-Feb-2023,02-Feb-23
1413,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Badal (Not under PHSC),Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,03-02-2023 04:23,30-Sep-24,0,500,235350,Issue,,1.03E+12,Issue to Sub-Store : SDH Badal (Not under PHSC) Transaction No. 1031230200037 Document Date : 03-Feb-2023,03-Feb-23
1414,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Malout,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,06-02-2023 05:46,30-Sep-24,0,5000,230350,Issue,,1.03E+12,Issue to Sub-Store : SDH Malout Transaction No. 1031230200063 Document Date : 06-Feb-2023,06-Feb-23
1415,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Bhagta,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,06-02-2023 06:05,30-Sep-24,0,5000,225350,Issue,,1.03E+12,Issue to Sub-Store : CHC Bhagta Transaction No. 1031230200067 Document Date : 06-Feb-2023,06-Feb-23
1416,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Community Centre Lande Ke,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,06-02-2023 09:11,30-Sep-24,0,3000,222350,Issue,,1.03E+12,Issue to Sub-Store : AAC Community Centre Lande Ke Transaction No. 1031230200073 Document Date : 06-Feb-2023,06-Feb-23
1417,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Himmatpura Moga,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,06-02-2023 09:14,30-Sep-24,0,3000,219350,Issue,,1.03E+12,Issue to Sub-Store : AAC Himmatpura Moga Transaction No. 1031230200074 Document Date : 06-Feb-2023,06-Feb-23
1418,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Kauhrian,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-02-2023 05:44,30-Sep-24,0,1200,218150,Issue,,1.03E+12,Issue to Sub-Store : CHC Kauhrian Transaction No. 1031230200079 Document Date : 07-Feb-2023,07-Feb-23
1419,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Moga,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-02-2023 05:55,30-Sep-24,0,3000,215150,Issue,,1.03E+12,Issue to Sub-Store : DH Moga Transaction No. 1031230200081 Document Date : 07-Feb-2023,07-Feb-23
1420,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Ballian Wali,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,08-02-2023 05:50,30-Sep-24,0,5000,210150,Issue,,1.03E+12,Issue to Sub-Store : CHC Ballian Wali Transaction No. 1031230200093 Document Date : 08-Feb-2023,08-Feb-23
1421,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Ugo Ke,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,08-02-2023 09:10,30-Sep-24,0,2000,208150,Issue,,1.03E+12,Issue to Sub-Store : AAC Ugo Ke Transaction No. 1031230200110 Document Date : 08-Feb-2023,08-Feb-23
1422,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Chauhan Ke Khurd,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,08-02-2023 09:12,30-Sep-24,0,300,207850,Issue,,1.03E+12,Issue to Sub-Store : AAC Chauhan Ke Khurd Transaction No. 1031230200111 Document Date : 08-Feb-2023,08-Feb-23
1423,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Nathana,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,09-02-2023 05:50,30-Sep-24,0,5000,202850,Issue,,1.03E+12,Issue to Sub-Store : CHC Nathana Transaction No. 1031230200120 Document Date : 09-Feb-2023,09-Feb-23
1424,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Baja Khana,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,09-02-2023 05:58,30-Sep-24,0,5000,197850,Issue,,1.03E+12,Issue to Sub-Store : CHC Baja Khana Transaction No. 1031230200123 Document Date : 09-Feb-2023,09-Feb-23
1425,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Sardulgarh,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,09-02-2023 06:11,30-Sep-24,0,10000,187850,Issue,,1.03E+12,Issue to Sub-Store : SDH Sardulgarh Transaction No. 1031230200127 Document Date : 09-Feb-2023,09-Feb-23
1426,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Daroli Bhai,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,10-02-2023 05:45,30-Sep-24,0,10000,177850,Issue,,1.03E+12,Issue to Sub-Store : CHC Daroli Bhai Transaction No. 1031230200146 Document Date : 10-Feb-2023,10-Feb-23
1427,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Bhundhar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,10-02-2023 09:21,30-Sep-24,0,1000,176850,Issue,,1.03E+12,Issue to Sub-Store : AAC Bhundhar Transaction No. 1031230200154 Document Date : 10-Feb-2023,10-Feb-23
1428,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Bhagsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,10-02-2023 11:30,30-Sep-24,0,4000,172850,Issue,,1.03E+12,Issue to Sub-Store : AAC Bhagsar Transaction No. 1031230200161 Document Date : 10-Feb-2023,10-Feb-23
1429,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Abohar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,13-02-2023 05:22,30-Sep-24,0,6000,166850,Issue,,1.03E+12,Issue to Sub-Store : SDH Abohar Transaction No. 1031230200163 Document Date : 13-Feb-2023,13-Feb-23
1430,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Sitto Guino,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 07:07,30-Sep-24,0,2000,164850,Issue,,1.03E+12,Issue to Sub-Store : CHC Sitto Guino Transaction No. 1031230200181 Document Date : 14-Feb-2023,14-Feb-23
1431,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Tappa,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 08:36,30-Sep-24,0,5000,159850,Issue,,1.03E+12,Issue to Sub-Store : SDH Tappa Transaction No. 1031230200183 Document Date : 14-Feb-2023,14-Feb-23
1432,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Goniana,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 10:48,30-Sep-24,0,500,159350,Issue,,1.03E+12,Issue to Sub-Store : CHC Goniana Transaction No. 1031230200185 Document Date : 14-Feb-2023,14-Feb-23
1433,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Kheta Singh Basti,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 11:48,30-Sep-24,0,1000,158350,Issue,,1.03E+12,Issue to Sub-Store : AAC Kheta Singh Basti Transaction No. 1031230200191 Document Date : 14-Feb-2023,14-Feb-23
1434,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Udham Singh Nagar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 11:53,30-Sep-24,0,3000,155350,Issue,,1.03E+12,Issue to Sub-Store : AAC Udham Singh Nagar Transaction No. 1031230200193 Document Date : 14-Feb-2023,14-Feb-23
1435,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Bir Behmin,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 11:57,30-Sep-24,0,6000,149350,Issue,,1.03E+12,Issue to Sub-Store : AAC Bir Behmin Transaction No. 1031230200194 Document Date : 14-Feb-2023,14-Feb-23
1436,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Malerkotla,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-02-2023 06:44,30-Sep-24,0,1000,148350,Issue,,1.03E+12,Issue to Sub-Store : DH Malerkotla Transaction No. 1031230200201 Document Date : 15-Feb-2023,15-Feb-23
1437,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,Central Jail Bathinda,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-02-2023 06:50,30-Sep-24,0,1000,147350,Issue,,1.03E+12,Issue to Sub-Store : Central Jail Bathinda Transaction No. 1031230200204 Document Date : 15-Feb-2023,15-Feb-23
1438,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Mukatsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-02-2023 06:56,30-Sep-24,0,2000,145350,Issue,,1.03E+12,Issue to Sub-Store : DH Mukatsar Transaction No. 1031230200205 Document Date : 15-Feb-2023,15-Feb-23
1439,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Zira,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-02-2023 20:02,30-Sep-24,0,3000,142350,Issue,,1.03E+12,Issue to Sub-Store : SDH Zira Transaction No. 1031230200219 Document Date : 15-Feb-2023,15-Feb-23
