,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date,Code,Cost
2532,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,LGIZ-23,29-Apr-2023 13:47,30-Sep-2024,0,10,445,Issue,,1031230400124,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230400124 Document Date : 25-Apr-2023,25-Apr-2023,M-127,264.0
2533,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,LGIZ-23,02-May-2023 11:09,30-Sep-2024,0,10,435,Issue,,1031230500001,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500001 Document Date : 28-Apr-2023,28-Apr-2023,M-127,264.0
2534,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,LGIZ-23,09-May-2023 12:44,30-Sep-2024,0,10,425,Issue,,1031230500025,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500025 Document Date : 03-May-2023,03-May-2023,M-127,264.0
2535,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,LGIZ-23,09-May-2023 13:20,30-Sep-2024,0,5,420,Issue,,1031230500035,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500035 Document Date : 06-May-2023,06-May-2023,M-127,132.0
2536,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,LGIZ-23,10-May-2023 10:08,30-Sep-2024,0,10,410,Issue,,1031230500044,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500044 Document Date : 08-May-2023,08-May-2023,M-127,264.0
2537,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,10-May-2023 10:28,31-Oct-2024,0,10,500,Issue,,1031230500046,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500046 Document Date : 09-May-2023,09-May-2023,M-127,264.0
2538,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,13-May-2023 08:34,31-Oct-2024,0,10,490,Issue,,1031230500063,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500063 Document Date : 12-May-2023,12-May-2023,M-127,264.0
2539,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,25-May-2023 09:34,31-Oct-2024,0,10,480,Issue,,1031230500088,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500088 Document Date : 19-May-2023,19-May-2023,M-127,264.0
2540,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,25-May-2023 09:55,31-Oct-2024,0,10,470,Issue,,1031230500094,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500094 Document Date : 20-May-2023,20-May-2023,M-127,264.0
2541,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,25-May-2023 10:23,31-Oct-2024,0,10,460,Issue,,1031230500098,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500098 Document Date : 22-May-2023,22-May-2023,M-127,264.0
2542,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,01-Jun-2023 10:49,31-Oct-2024,0,10,450,Issue,,1031230600002,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230600002 Document Date : 31-May-2023,31-May-2023,M-127,264.0
2543,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,08-Jun-2023 13:21,31-Oct-2024,0,10,440,Issue,,1031230600010,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600010 Document Date : 29-May-2023,29-May-2023,M-127,264.0
2544,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,09-Jun-2023 18:16,31-Oct-2024,0,10,430,Issue,,1031230600025,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600025 Document Date : 05-Jun-2023,05-Jun-2023,M-127,264.0
2545,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,10-Jun-2023 08:48,31-Oct-2024,0,10,420,Issue,,1031230600037,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600037 Document Date : 08-Jun-2023,08-Jun-2023,M-127,264.0
2546,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,I-45126,10-Jun-2023 09:00,31-Oct-2024,0,10,410,Issue,,1031230600041,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600041 Document Date : 09-Jun-2023,09-Jun-2023,M-127,264.0
2547,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,R000492,19-Jun-2023 13:23,29-Feb-2024,0,10,450,Issue,,1031230600063,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230600063 Document Date : 15-Jun-2023,15-Jun-2023,M-127,264.0
2548,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Lignocaine HCL Inj 2 % w/v  [M-127],Slow Moving,26.4,R000492,19-Jun-2023 13:32,29-Feb-2024,0,10,440,Issue,,1031230600067,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600067 Document Date : 16-Jun-2023,16-Jun-2023,M-127,264.0
2549,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Lorazepam Tab 1mg  [M-130],Medium Moving,37.3,N2303129,25-May-2023 10:36,28-Feb-2025,0,5000,5000,Issue,,1031230500102,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230500102 Document Date : 24-May-2023,24-May-2023,M-130,186500.0
2550,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Lorazepam Tab 2 mg  [M-131],Medium Moving,45.92,AAP42006,07-Jan-2023 13:36,31-Aug-2024,0,2000,3000,Issue,,1031230100003,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100003 Document Date : 03-Jan-2023,03-Jan-2023,M-131,91840.0
2551,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Lorazepam Tab 2 mg  [M-131],Medium Moving,45.92,AAP42006,13-Jan-2023 11:53,31-Aug-2024,0,2000,1000,Issue,,1031230100034,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100034 Document Date : 09-Jan-2023,09-Jan-2023,M-131,91840.0
2552,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Lorazepam Tab 2 mg  [M-131],Medium Moving,45.92,AAP42006,18-Jan-2023 12:27,31-Aug-2024,0,500,500,Issue,,1031230100057,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100057 Document Date : 17-Jan-2023,17-Jan-2023,M-131,22960.0
2553,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Lorazepam Tab 2 mg  [M-131],Medium Moving,45.92,AAP42006,25-Jan-2023 13:04,31-Aug-2024,0,500,0,Issue,,1031230100075,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100075 Document Date : 24-Jan-2023,24-Jan-2023,M-131,22960.0
2554,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Lorazepam Tab 2 mg  [M-131],Medium Moving,45.92,LZMT1007,25-May-2023 10:36,28-Feb-2025,0,5000,15000,Issue,,1031230500102,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230500102 Document Date : 24-May-2023,24-May-2023,M-131,229600.0
2555,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala de-addiction,Lorazepam Tab 2 mg  [M-131],Medium Moving,45.92,LZMT1007,09-Jun-2023 12:09,28-Feb-2025,0,500,14500,Issue,,1031230600011,Offline Issue to Sub-Store : DH Barnala de-addiction Transaction No. 1031230600011 Document Date : 29-May-2023,29-May-2023,M-131,22960.0
2556,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Lorazepam Tab 2 mg  [M-131],Medium Moving,45.92,LZMT1007,14-Jun-2023 10:58,28-Feb-2025,0,14000,500,Issue,,1031230600048,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230600048 Document Date : 10-Jun-2023,10-Jun-2023,M-131,642880.0
2557,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,"Lotion Calamine, IP  [M-33]",Medium Moving,28.0,CAL1024,28-Jan-2023 11:13,31-Aug-2024,0,25,300,Issue,,1031230100084,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100084 Document Date : 14-Jan-2023,14-Jan-2023,M-33,700.0
2558,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,"Lotion Calamine, IP  [M-33]",Medium Moving,28.0,GLO-039,07-Feb-2023 10:26,31-Mar-2024,0,100,200,Issue,,1031230200015,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230200015 Document Date : 07-Feb-2023,07-Feb-2023,M-33,2800.0
2559,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,"Lotion Calamine, IP  [M-33]",Medium Moving,28.0,GLO-039,23-Feb-2023 11:01,31-Mar-2024,0,100,100,Issue,,1031230200093,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230200093 Document Date : 23-Feb-2023,23-Feb-2023,M-33,2800.0
2560,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Magnesium Sulphate- Magnesium Sulphate IP Inj 50 % w/v  [M-134],Slow Moving,2.86,MG12234,23-Jan-2023 13:06,31-Aug-2024,0,100,1750,Issue,,1031230100061,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230100061 Document Date : 21-Jan-2023,21-Jan-2023,M-134,286.0
2561,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Magnesium Sulphate- Magnesium Sulphate IP Inj 50 % w/v  [M-134],Slow Moving,2.86,MG12234,11-Apr-2023 12:58,31-Aug-2024,0,200,1550,Issue,,1031230400050,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230400050 Document Date : 03-Apr-2023,03-Apr-2023,M-134,572.0
2562,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Magnesium Sulphate- Magnesium Sulphate IP Inj 50 % w/v  [M-134],Slow Moving,2.86,MG12234,15-Apr-2023 14:47,31-Aug-2024,0,100,1450,Issue,,1031230400076,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400076 Document Date : 10-Apr-2023,10-Apr-2023,M-134,286.0
2563,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Magnesium Sulphate- Magnesium Sulphate IP Inj 50 % w/v  [M-134],Slow Moving,2.86,MG12234,24-Apr-2023 11:18,31-Aug-2024,0,100,1350,Issue,,1031230400103,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400103 Document Date : 21-Apr-2023,21-Apr-2023,M-134,286.0
2564,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Magnesium Sulphate- Magnesium Sulphate IP Inj 50 % w/v  [M-134],Slow Moving,2.86,MG12234,27-May-2023 10:03,31-Aug-2024,0,100,1250,Issue,,1031230500116,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500116 Document Date : 26-May-2023,26-May-2023,M-134,286.0
2565,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Magnesium Sulphate- Magnesium Sulphate IP Inj 50 % w/v  [M-134],Slow Moving,2.86,MG12234,27-May-2023 10:07,31-Aug-2024,0,100,1150,Issue,,1031230500117,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500117 Document Date : 26-May-2023,26-May-2023,M-134,286.0
2566,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Manitol I.V. 20 %  [M-106],Slow Moving,33.6,1224867,25-Jan-2023 11:27,30-Jun-2025,0,47,2723,Issue,,1031230100074,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230100074 Document Date : 24-Jan-2023,24-Jan-2023,M-106,1579.2
2567,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Manitol I.V. 20 %  [M-106],Slow Moving,33.6,1226693,25-Jan-2023 11:27,31-Aug-2025,0,53,2670,Issue,,1031230100074,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230100074 Document Date : 24-Jan-2023,24-Jan-2023,M-106,1780.8000000000002
2568,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Manitol I.V. 20 %  [M-106],Slow Moving,33.6,0027,25-Jan-2023 11:27,30-Apr-2025,0,100,2570,Issue,,1031230100074,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230100074 Document Date : 24-Jan-2023,24-Jan-2023,M-106,3360.0
2569,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Manitol I.V. 20 %  [M-106],Slow Moving,33.6,1224867,23-Feb-2023 13:12,30-Jun-2025,0,100,2470,Issue,,1031230200101,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230200101 Document Date : 23-Feb-2023,23-Feb-2023,M-106,3360.0
2570,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Manitol I.V. 20 %  [M-106],Slow Moving,33.6,1226693,04-Apr-2023 10:28,31-Aug-2025,0,100,2370,Issue,,1031230400017,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400017 Document Date : 27-Mar-2023,27-Mar-2023,M-106,3360.0
2571,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Manitol I.V. 20 %  [M-106],Slow Moving,33.6,1226693,17-Apr-2023 11:07,31-Aug-2025,0,100,2270,Issue,,1031230400080,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400080 Document Date : 01-Apr-2023,01-Apr-2023,M-106,3360.0
2572,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Mephentermine Inj 15 mg / 1 ml amp  [M-255],Slow Moving,15.904,2A05145,04-Feb-2023 11:01,31-Oct-2024,0,3,17,Issue,,1031230200012,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200012 Document Date : 02-Feb-2023,02-Feb-2023,M-255,47.712
2573,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Mephentermine Inj 15 mg / 1 ml amp  [M-255],Slow Moving,15.904,2A05145,07-Feb-2023 12:54,31-Oct-2024,0,5,12,Issue,,1031230200027,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200027 Document Date : 06-Feb-2023,06-Feb-2023,M-255,79.52
2574,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Mephentermine Inj 15 mg / 1 ml amp  [M-255],Slow Moving,15.904,2A05145,08-Feb-2023 09:23,31-Oct-2024,0,5,7,Issue,,1031230200032,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200032 Document Date : 06-Feb-2023,06-Feb-2023,M-255,79.52
2575,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Mephentermine Inj 15 mg / 1 ml amp  [M-255],Slow Moving,15.904,2A05145,13-Feb-2023 11:33,31-Oct-2024,0,7,0,Issue,,1031230200046,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200046 Document Date : 08-Feb-2023,08-Feb-2023,M-255,111.328
2576,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala de-addiction,Metaclopramide Inj 5mg/ml  [M-135],Slow Moving,2.63,MT12233,16-Feb-2023 14:03,28-May-2024,0,50,1265,Issue,,1031230200068,Offline Issue to Sub-Store : DH Barnala de-addiction Transaction No. 1031230200068 Document Date : 16-Feb-2023,16-Feb-2023,M-135,131.5
2577,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Metaclopramide Inj 5mg/ml  [M-135],Slow Moving,2.63,MT12233,28-Feb-2023 11:16,28-May-2024,0,200,1065,Issue,,1031230200110,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230200110 Document Date : 25-Feb-2023,25-Feb-2023,M-135,526.0
2578,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Metaclopramide Inj 5mg/ml  [M-135],Slow Moving,2.63,MT12233,17-Mar-2023 09:50,28-May-2024,0,150,915,Issue,,1031230300031,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230300031 Document Date : 10-Mar-2023,10-Mar-2023,M-135,394.5
2579,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Metaclopramide Inj 5mg/ml  [M-135],Slow Moving,2.63,MT12233,09-May-2023 13:13,28-May-2024,0,200,1215,Issue,,1031230500034,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500034 Document Date : 06-May-2023,06-May-2023,M-135,526.0
2580,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Metaclopramide Inj 5mg/ml  [M-135],Slow Moving,2.63,MT12233,30-May-2023 11:07,28-May-2024,0,100,1115,Issue,,1031230500134,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500134 Document Date : 29-May-2023,29-May-2023,M-135,263.0
2581,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala de-addiction,Metaclopramide Inj 5mg/ml  [M-135],Slow Moving,2.63,MT12233,09-Jun-2023 12:09,28-May-2024,0,50,1065,Issue,,1031230600011,Offline Issue to Sub-Store : DH Barnala de-addiction Transaction No. 1031230600011 Document Date : 29-May-2023,29-May-2023,M-135,131.5
2582,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Metaclopramide Inj 5mg/ml  [M-135],Slow Moving,2.63,MT12233,19-Jun-2023 13:15,28-May-2024,0,50,1015,Issue,,1031230600062,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600062 Document Date : 15-Jun-2023,15-Jun-2023,M-135,131.5
2583,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Metaclopramide Inj 5mg/ml  [M-135],Slow Moving,2.63,MT12233,23-Jun-2023 09:14,28-May-2024,0,100,915,Issue,,1031230600078,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600078 Document Date : 22-Jun-2023,22-Jun-2023,M-135,263.0
2584,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42061,07-Jan-2023 13:36,31-May-2024,0,10000,110000,Issue,,1031230100003,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100003 Document Date : 03-Jan-2023,03-Jan-2023,M-136,528600.0
2585,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42079,07-Jan-2023 13:36,30-Jun-2024,0,10000,100000,Issue,,1031230100003,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100003 Document Date : 03-Jan-2023,03-Jan-2023,M-136,528600.0
2586,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42086,28-Jan-2023 11:13,30-Jun-2024,0,1000,100000,Issue,,1031230100084,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100084 Document Date : 14-Jan-2023,14-Jan-2023,M-136,52860.0
2587,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42086,07-Feb-2023 10:26,30-Jun-2024,0,5000,115000,Issue,,1031230200015,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230200015 Document Date : 07-Feb-2023,07-Feb-2023,M-136,264300.0
2588,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42079,11-Feb-2023 12:38,30-Jun-2024,0,10000,105000,Issue,,1031230200037,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230200037 Document Date : 10-Feb-2023,10-Feb-2023,M-136,528600.0
2589,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42079,02-Mar-2023 14:09,30-Jun-2024,0,10000,95000,Issue,,1031230300011,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230300011 Document Date : 01-Mar-2023,01-Mar-2023,M-136,528600.0
2590,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42086,17-Mar-2023 11:06,30-Jun-2024,0,10000,155000,Issue,,1031230300035,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230300035 Document Date : 17-Mar-2023,17-Mar-2023,M-136,528600.0
2591,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42079,22-Mar-2023 09:54,30-Jun-2024,0,20000,135000,Issue,,1031230300048,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230300048 Document Date : 16-Mar-2023,16-Mar-2023,M-136,1057200.0
2592,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42145,25-Mar-2023 09:46,31-Aug-2024,0,10000,125000,Issue,,1031230300054,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230300054 Document Date : 25-Mar-2023,25-Mar-2023,M-136,528600.0
2593,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42086,24-Apr-2023 11:58,30-Jun-2024,0,5000,120000,Issue,,1031230400105,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400105 Document Date : 21-Apr-2023,21-Apr-2023,M-136,264300.0
2594,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42145,24-Apr-2023 11:58,31-Aug-2024,0,3800,116200,Issue,,1031230400105,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400105 Document Date : 21-Apr-2023,21-Apr-2023,M-136,200868.0
2595,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42146,24-Apr-2023 11:58,31-Aug-2024,0,1200,115000,Issue,,1031230400105,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400105 Document Date : 21-Apr-2023,21-Apr-2023,M-136,63432.0
2596,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42146,28-Apr-2023 12:21,31-Aug-2024,0,10000,105000,Issue,,1031230400113,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230400113 Document Date : 28-Apr-2023,28-Apr-2023,M-136,528600.0
2597,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42146,12-May-2023 13:32,31-Aug-2024,0,10000,95000,Issue,,1031230500061,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500061 Document Date : 11-May-2023,11-May-2023,M-136,528600.0
2598,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42146,25-May-2023 12:16,31-Aug-2024,0,10000,185000,Issue,,1031230500106,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230500106 Document Date : 25-May-2023,25-May-2023,M-136,528600.0
2599,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42146,26-May-2023 11:50,31-Aug-2024,0,20000,165000,Issue,,1031230500109,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230500109 Document Date : 26-May-2023,26-May-2023,M-136,1057200.0
2600,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Metformin 500mg Tab SR  [M-136],Fast Moving,52.86,AFN42146,09-Jun-2023 17:08,31-Aug-2024,0,5000,160000,Issue,,1031230600015,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230600015 Document Date : 02-Jun-2023,02-Jun-2023,M-136,264300.0
